3659345901.404000	3.895948	-0.026408	-0.102885
3659345902.404000	3.895948	-0.021609	-0.084188
3659345903.405000	3.895948	-0.021609	-0.084188
3659345904.404000	3.895948	-0.026408	-0.102885
3659345905.403000	3.895948	-0.021609	-0.084188
3659345906.403000	3.895948	-0.021609	-0.084188
3659345907.402000	3.895948	-0.021609	-0.084188
3659345908.402000	3.895948	-0.021609	-0.084188
3659345909.402000	3.895948	-0.021609	-0.084188
3659345910.403000	3.895948	-0.021609	-0.084188
3659345911.404000	3.898341	-0.021609	-0.084239
3659345912.404000	3.898341	-0.021609	-0.084239
3659345913.402000	3.895948	-0.026408	-0.102885
3659345914.404000	3.898341	-0.021609	-0.084239
3659345915.403000	3.898341	-0.026408	-0.102948
3659345916.402000	3.895948	-0.026408	-0.102885
3659345917.403000	3.898341	-0.021609	-0.084239
3659345918.405000	3.898341	-0.026408	-0.102948
3659345919.402000	3.898341	-0.026408	-0.102948
3659345920.403000	3.898341	-0.026408	-0.102948
3659345921.404000	3.900735	-0.026408	-0.103011
3659345922.403000	3.898341	-0.026408	-0.102948
3659345923.404000	3.898341	-0.026408	-0.102948
3659345924.403000	3.898341	-0.026408	-0.102948
3659345925.404000	3.898341	-0.026408	-0.102948
3659345926.404000	3.898341	-0.026408	-0.102948
3659345927.405000	3.900735	-0.026408	-0.103011
3659345928.402000	3.898341	-0.026408	-0.102948
3659345929.404000	3.900735	-0.026408	-0.103011
3659345930.403000	3.898341	-0.026408	-0.102948
3659345931.403000	3.898341	-0.026408	-0.102948
3659345932.403000	3.898341	-0.021609	-0.084239
3659345933.404000	3.900735	-0.026408	-0.103011
3659345934.404000	3.898341	-0.026408	-0.102948
3659345935.404000	3.898341	-0.021609	-0.084239
3659345936.404000	3.898341	-0.021609	-0.084239
3659345937.403000	3.898341	-0.021609	-0.084239
3659345938.404000	3.742743	1.461312	5.469315
3659345939.404000	3.742743	1.461312	5.469315
3659345940.404000	3.737955	1.461312	5.462319
3659345941.403000	3.735561	1.461312	5.458821
3659345942.404000	3.735561	1.461312	5.458821
3659345943.404000	3.735561	1.456513	5.440894
3659345944.403000	3.733167	1.456513	5.437407
3659345945.404000	3.733167	1.461312	5.455323
3659345946.405000	3.733167	1.461312	5.455323
3659345947.403000	3.730774	1.456513	5.433920
3659345948.404000	3.730774	1.456513	5.433920
3659345949.405000	3.725986	1.456513	5.426947
3659345950.403000	3.728380	1.456513	5.430434
3659345951.403000	3.725986	1.456513	5.426947
3659345952.403000	3.723592	1.456513	5.423460
3659345953.404000	3.725986	1.451714	5.409066
3659345954.404000	3.725986	1.456513	5.426947
3659345955.405000	3.725986	1.451714	5.409066
3659345956.403000	3.725986	1.456513	5.426947
3659345957.404000	3.723592	1.451714	5.405591
3659345958.404000	3.723592	1.456513	5.423460
3659345959.405000	3.721198	1.451714	5.402115
3659345960.403000	3.721198	1.456513	5.419974
3659345961.404000	3.718804	1.451714	5.398640
3659345962.404000	3.721198	1.456513	5.419974
3659345963.402000	3.718804	1.456513	5.416487
3659345964.403000	3.718804	1.451714	5.398640
3659345965.404000	3.718804	1.451714	5.398640
3659345966.403000	3.718804	1.451714	5.398640
3659345967.404000	3.718804	1.451714	5.398640
3659345968.404000	3.718804	1.451714	5.398640
3659345969.403000	3.716411	1.451714	5.395165
3659345970.404000	3.716411	1.451714	5.395165
3659345971.404000	3.714017	1.451714	5.391690
3659345972.404000	3.714017	1.451714	5.391690
3659345973.405000	3.716411	1.451714	5.395165
3659345974.403000	3.714017	1.451714	5.391690
3659345975.404000	3.714017	1.451714	5.391690
3659345976.405000	3.714017	1.451714	5.391690
3659345977.402000	3.711623	1.451714	5.388215
3659345978.403000	3.711623	1.451714	5.388215
3659345979.404000	3.711623	1.451714	5.388215
3659345980.404000	3.711623	1.446915	5.370402
3659345981.404000	3.714017	1.451714	5.391690
3659345982.404000	3.711623	1.446915	5.370402
3659345983.403000	3.709229	1.446915	5.366939
3659345984.405000	3.709229	1.446915	5.366939
3659345985.402000	3.709229	1.451714	5.384740
3659345986.403000	3.709229	1.451714	5.384740
3659345987.404000	3.709229	1.451714	5.384740
3659345988.402000	3.709229	1.446915	5.366939
3659345989.405000	3.709229	1.446915	5.366939
3659345990.402000	3.709229	1.451714	5.384740
3659345991.405000	3.706835	1.451714	5.381265
3659345992.402000	3.706835	1.446915	5.363475
3659345993.403000	3.706835	1.446915	5.363475
3659345994.403000	3.706835	1.451714	5.381265
3659345995.404000	3.706835	1.451714	5.381265
3659345996.404000	3.706835	1.451714	5.381265
3659345997.404000	3.706835	1.446915	5.363475
3659345998.405000	3.706835	1.446915	5.363475
3659345999.405000	3.704441	1.446915	5.360011
3659346000.404000	3.706835	1.446915	5.363475
3659346001.402000	3.704441	1.446915	5.360011
3659346002.403000	3.704441	1.446915	5.360011
3659346003.405000	3.704441	1.446915	5.360011
3659346004.404000	3.702048	1.446915	5.356548
3659346005.403000	3.704441	1.446915	5.360011
3659346006.404000	3.704441	1.446915	5.360011
3659346007.402000	3.704441	1.442116	5.342233
3659346008.402000	3.704441	1.446915	5.360011
3659346009.403000	3.702048	1.446915	5.356548
3659346010.404000	3.702048	1.446915	5.356548
3659346011.404000	3.704441	1.446915	5.360011
3659346012.405000	3.702048	1.446915	5.356548
3659346013.404000	3.702048	1.446915	5.356548
3659346014.403000	3.702048	1.446915	5.356548
3659346015.404000	3.702048	1.446915	5.356548
3659346016.402000	3.702048	1.446915	5.356548
3659346017.403000	3.702048	1.446915	5.356548
3659346018.402000	3.699654	1.446915	5.353084
3659346019.404000	3.702048	1.446915	5.356548
3659346020.404000	3.702048	1.446915	5.356548
3659346021.405000	3.699654	1.446915	5.353084
3659346022.404000	3.699654	1.446915	5.353084
3659346023.404000	3.699654	1.442116	5.335329
3659346024.405000	3.699654	1.446915	5.353084
3659346025.403000	3.697260	1.446915	5.349620
3659346026.403000	3.699654	1.446915	5.353084
3659346027.405000	3.697260	1.446915	5.349620
3659346028.405000	3.697260	1.446915	5.349620
3659346029.404000	3.697260	1.446915	5.349620
3659346030.405000	3.697260	1.446915	5.349620
3659346031.402000	3.697260	1.442116	5.331877
3659346032.404000	3.697260	1.446915	5.349620
3659346033.404000	3.697260	1.442116	5.331877
3659346034.403000	3.697260	1.442116	5.331877
3659346035.404000	3.697260	1.442116	5.331877
3659346036.403000	3.694866	1.446915	5.346157
3659346037.405000	3.697260	1.446915	5.349620
3659346038.404000	3.697260	1.442116	5.331877
3659346039.404000	3.697260	1.446915	5.349620
3659346040.403000	3.692472	1.442116	5.324973
3659346041.404000	3.694866	1.442116	5.328425
3659346042.403000	3.694866	1.446915	5.346157
3659346043.404000	3.692472	1.442116	5.324973
3659346044.403000	3.694866	1.446915	5.346157
3659346045.404000	3.692472	1.446915	5.342693
3659346046.405000	3.692472	1.442116	5.324973
3659346047.403000	3.692472	1.442116	5.324973
3659346048.404000	3.692472	1.442116	5.324973
3659346049.405000	3.692472	1.442116	5.324973
3659346050.405000	3.692472	1.442116	5.324973
3659346051.403000	3.692472	1.442116	5.324973
3659346052.404000	3.692472	1.442116	5.324973
3659346053.403000	3.692472	1.442116	5.324973
3659346054.404000	3.690078	1.442116	5.321520
3659346055.402000	3.690078	1.442116	5.321520
3659346056.404000	3.690078	1.442116	5.321520
3659346057.404000	3.690078	1.442116	5.321520
3659346058.404000	3.690078	1.446915	5.339229
3659346059.403000	3.690078	1.442116	5.321520
3659346060.405000	3.690078	1.442116	5.321520
3659346061.404000	3.690078	1.442116	5.321520
3659346062.403000	3.690078	1.442116	5.321520
3659346063.403000	3.690078	1.442116	5.321520
3659346064.404000	3.690078	1.442116	5.321520
3659346065.405000	3.690078	1.442116	5.321520
3659346066.404000	3.690078	1.442116	5.321520
3659346067.403000	3.687685	1.442116	5.318068
3659346068.404000	3.690078	1.442116	5.321520
3659346069.404000	3.690078	1.442116	5.321520
3659346070.404000	3.687685	1.442116	5.318068
3659346071.403000	3.687685	1.442116	5.318068
3659346072.404000	3.687685	1.442116	5.318068
3659346073.405000	3.687685	1.442116	5.318068
3659346074.403000	3.685291	1.442116	5.314616
3659346075.403000	3.687685	1.442116	5.318068
3659346076.403000	3.687685	1.442116	5.318068
3659346077.403000	3.687685	1.442116	5.318068
3659346078.403000	3.687685	1.442116	5.318068
3659346079.404000	3.685291	1.437317	5.296930
3659346080.403000	3.687685	1.442116	5.318068
3659346081.403000	3.685291	1.442116	5.314616
3659346082.403000	3.685291	1.442116	5.314616
3659346083.404000	3.687685	1.442116	5.318068
3659346084.403000	3.685291	1.442116	5.314616
3659346085.403000	3.685291	1.442116	5.314616
3659346086.403000	3.685291	1.442116	5.314616
3659346087.403000	3.685291	1.437317	5.296930
3659346088.403000	3.685291	1.442116	5.314616
3659346089.403000	3.685291	1.442116	5.314616
3659346090.405000	3.685291	1.437317	5.296930
3659346091.403000	3.685291	1.437317	5.296930
3659346092.405000	3.682897	1.442116	5.311164
3659346093.404000	3.682897	1.442116	5.311164
3659346094.404000	3.685291	1.442116	5.314616
3659346095.405000	3.685291	1.442116	5.314616
3659346096.405000	3.682897	1.437317	5.293489
3659346097.404000	3.682897	1.442116	5.311164
3659346098.405000	3.685291	1.442116	5.314616
3659346099.404000	3.682897	1.442116	5.311164
3659346100.404000	3.682897	1.437317	5.293489
3659346101.404000	3.685291	1.437317	5.296930
3659346102.403000	3.682897	1.442116	5.311164
3659346103.402000	3.682897	1.442116	5.311164
3659346104.404000	3.682897	1.442116	5.311164
3659346105.404000	3.682897	1.437317	5.293489
3659346106.404000	3.682897	1.442116	5.311164
3659346107.403000	3.682897	1.437317	5.293489
3659346108.404000	3.680503	1.437317	5.290049
3659346109.405000	3.680503	1.442116	5.307712
3659346110.405000	3.682897	1.437317	5.293489
3659346111.405000	3.680503	1.442116	5.307712
3659346112.402000	3.680503	1.437317	5.290049
3659346113.403000	3.682897	1.442116	5.311164
3659346114.403000	3.680503	1.437317	5.290049
3659346115.405000	3.680503	1.437317	5.290049
3659346116.404000	3.680503	1.437317	5.290049
3659346117.404000	3.680503	1.437317	5.290049
3659346118.404000	3.678109	1.442116	5.304259
3659346119.405000	3.678109	1.437317	5.286608
3659346120.405000	3.680503	1.442116	5.307712
3659346121.403000	3.678109	1.437317	5.286608
3659346122.403000	3.678109	1.442116	5.304259
3659346123.404000	3.678109	1.442116	5.304259
3659346124.403000	3.680503	1.437317	5.290049
3659346125.404000	3.678109	1.442116	5.304259
3659346126.402000	3.678109	1.437317	5.286608
3659346127.404000	3.678109	1.437317	5.286608
3659346128.405000	3.678109	1.437317	5.286608
3659346129.405000	3.678109	1.437317	5.286608
3659346130.403000	3.678109	1.437317	5.286608
3659346131.405000	3.675716	1.437317	5.283167
3659346132.403000	3.673322	1.437317	5.279726
3659346133.403000	3.678109	1.437317	5.286608
3659346134.404000	3.678109	1.437317	5.286608
3659346135.405000	3.675716	1.437317	5.283167
3659346136.402000	3.675716	1.437317	5.283167
3659346137.403000	3.675716	1.437317	5.283167
3659346138.403000	3.675716	1.437317	5.283167
3659346139.403000	3.673322	1.437317	5.279726
3659346140.402000	3.678109	1.437317	5.286608
3659346141.404000	3.675716	1.437317	5.283167
3659346142.403000	3.675716	1.437317	5.283167
3659346143.404000	3.675716	1.437317	5.283167
3659346144.404000	3.675716	1.437317	5.283167
3659346145.405000	3.675716	1.437317	5.283167
3659346146.403000	3.678109	1.432518	5.268956
3659346147.404000	3.673322	1.437317	5.279726
3659346148.402000	3.673322	1.437317	5.279726
3659346149.404000	3.675716	1.432518	5.265527
3659346150.403000	3.673322	1.437317	5.279726
3659346151.405000	3.673322	1.437317	5.279726
3659346152.403000	3.673322	1.437317	5.279726
3659346153.404000	3.675716	1.437317	5.283167
3659346154.405000	3.675716	1.437317	5.283167
3659346155.403000	3.673322	1.437317	5.279726
3659346156.405000	3.673322	1.437317	5.279726
3659346157.405000	3.673322	1.437317	5.279726
3659346158.402000	3.673322	1.437317	5.279726
3659346159.404000	3.673322	1.437317	5.279726
3659346160.405000	3.673322	1.437317	5.279726
3659346161.404000	3.673322	1.437317	5.279726
3659346162.402000	3.670928	1.437317	5.276286
3659346163.403000	3.673322	1.437317	5.279726
3659346164.404000	3.673322	1.437317	5.279726
3659346165.404000	3.673322	1.437317	5.279726
3659346166.404000	3.673322	1.432518	5.262098
3659346167.404000	3.673322	1.437317	5.279726
3659346168.403000	3.670928	1.437317	5.276286
3659346169.404000	3.670928	1.437317	5.276286
3659346170.402000	3.670928	1.437317	5.276286
3659346171.402000	3.670928	1.437317	5.276286
3659346172.402000	3.670928	1.432518	5.258669
3659346173.403000	3.670928	1.437317	5.276286
3659346174.405000	3.670928	1.437317	5.276286
3659346175.403000	3.670928	1.437317	5.276286
3659346176.405000	3.668534	1.437317	5.272845
3659346177.405000	3.670928	1.432518	5.258669
3659346178.402000	3.668534	1.437317	5.272845
3659346179.403000	3.668534	1.437317	5.272845
3659346180.403000	3.670928	1.437317	5.276286
3659346181.404000	3.668534	1.432518	5.255239
3659346182.403000	3.670928	1.437317	5.276286
3659346183.404000	3.668534	1.437317	5.272845
3659346184.403000	3.668534	1.437317	5.272845
3659346185.403000	3.668534	1.432518	5.255239
3659346186.404000	3.668534	1.437317	5.272845
3659346187.402000	3.670928	1.432518	5.258669
3659346188.403000	3.668534	1.437317	5.272845
3659346189.404000	3.668534	1.432518	5.255239
3659346190.403000	3.668534	1.437317	5.272845
3659346191.404000	3.668534	1.432518	5.255239
3659346192.403000	3.668534	1.432518	5.255239
3659346193.404000	3.668534	1.437317	5.272845
3659346194.402000	3.668534	1.437317	5.272845
3659346195.405000	3.668534	1.432518	5.255239
3659346196.403000	3.668534	1.432518	5.255239
3659346197.403000	3.666140	1.432518	5.251810
3659346198.404000	3.668534	1.437317	5.272845
3659346199.404000	3.668534	1.432518	5.255239
3659346200.405000	3.668534	1.432518	5.255239
3659346201.405000	3.666140	1.432518	5.251810
3659346202.405000	3.668534	1.432518	5.255239
3659346203.405000	3.666140	1.432518	5.251810
3659346204.403000	3.668534	1.432518	5.255239
3659346205.403000	3.666140	1.437317	5.269404
3659346206.404000	3.666140	1.432518	5.251810
3659346207.403000	3.666140	1.432518	5.251810
3659346208.403000	3.666140	1.437317	5.269404
3659346209.403000	3.666140	1.432518	5.251810
3659346210.402000	3.666140	1.432518	5.251810
3659346211.403000	3.663746	1.437317	5.265964
3659346212.403000	3.666140	1.432518	5.251810
3659346213.404000	3.666140	1.432518	5.251810
3659346214.403000	3.666140	1.437317	5.269404
3659346215.414000	3.666140	1.432518	5.251810
3659346216.406000	3.663746	1.437317	5.265964
3659346217.409000	3.666140	1.437317	5.269404
3659346218.404000	3.663746	1.432518	5.248381
3659346219.403000	3.666140	1.432518	5.251810
3659346220.404000	3.666140	1.432518	5.251810
3659346221.404000	3.663746	1.432518	5.248381
3659346222.403000	3.663746	1.432518	5.248381
3659346223.404000	3.663746	1.432518	5.248381
3659346224.403000	3.663746	1.432518	5.248381
3659346225.404000	3.666140	1.432518	5.251810
3659346226.402000	3.666140	1.432518	5.251810
3659346227.403000	3.663746	1.432518	5.248381
3659346228.404000	3.663746	1.432518	5.248381
3659346229.402000	3.663746	1.432518	5.248381
3659346230.403000	3.663746	1.437317	5.265964
3659346231.404000	3.663746	1.432518	5.248381
3659346232.403000	3.663746	1.432518	5.248381
3659346233.403000	3.661353	1.432518	5.244952
3659346234.405000	3.663746	1.432518	5.248381
3659346235.403000	3.663746	1.427718	5.230798
3659346236.403000	3.663746	1.432518	5.248381
3659346237.403000	3.661353	1.432518	5.244952
3659346238.404000	3.663746	1.432518	5.248381
3659346239.403000	3.661353	1.432518	5.244952
3659346240.404000	3.663746	1.432518	5.248381
3659346241.404000	3.663746	1.432518	5.248381
3659346242.403000	3.661353	1.432518	5.244952
3659346243.403000	3.663746	1.432518	5.248381
3659346244.403000	3.663746	1.432518	5.248381
3659346245.404000	3.661353	1.437317	5.262523
3659346246.403000	3.661353	1.432518	5.244952
3659346247.403000	3.661353	1.432518	5.244952
3659346248.404000	3.663746	1.432518	5.248381
3659346249.403000	3.663746	1.432518	5.248381
3659346250.405000	3.661353	1.432518	5.244952
3659346251.402000	3.661353	1.432518	5.244952
3659346252.404000	3.663746	1.432518	5.248381
3659346253.405000	3.661353	1.432518	5.244952
3659346254.404000	3.661353	1.432518	5.244952
3659346255.402000	3.661353	1.432518	5.244952
3659346256.405000	3.658959	1.427718	5.223963
3659346257.405000	3.661353	1.432518	5.244952
3659346258.404000	3.661353	1.432518	5.244952
3659346259.405000	3.661353	1.432518	5.244952
3659346260.403000	3.661353	1.432518	5.244952
3659346261.404000	3.661353	1.432518	5.244952
3659346262.403000	3.658959	1.432518	5.241523
3659346263.404000	3.661353	1.432518	5.244952
3659346264.404000	3.661353	1.432518	5.244952
3659346265.402000	3.658959	1.432518	5.241523
3659346266.404000	3.661353	1.432518	5.244952
3659346267.403000	3.658959	1.432518	5.241523
3659346268.405000	3.658959	1.432518	5.241523
3659346269.402000	3.658959	1.432518	5.241523
3659346270.405000	3.661353	1.432518	5.244952
3659346271.404000	3.658959	1.432518	5.241523
3659346272.404000	3.661353	1.432518	5.244952
3659346273.403000	3.658959	1.432518	5.241523
3659346274.403000	3.658959	1.432518	5.241523
3659346275.405000	3.658959	1.427718	5.223963
3659346276.403000	3.658959	1.432518	5.241523
3659346277.403000	3.658959	1.432518	5.241523
3659346278.403000	3.658959	1.432518	5.241523
3659346279.404000	3.661353	1.432518	5.244952
3659346280.404000	3.658959	1.432518	5.241523
3659346281.404000	3.658959	1.432518	5.241523
3659346282.404000	3.661353	1.427718	5.227381
3659346283.402000	3.658959	1.432518	5.241523
3659346284.405000	3.658959	1.432518	5.241523
3659346285.404000	3.658959	1.432518	5.241523
3659346286.404000	3.658959	1.427718	5.223963
3659346287.404000	3.658959	1.432518	5.241523
3659346288.402000	3.658959	1.432518	5.241523
3659346289.404000	3.658959	1.432518	5.241523
3659346290.404000	3.658959	1.427718	5.223963
3659346291.404000	3.656565	1.432518	5.238093
3659346292.402000	3.658959	1.432518	5.241523
3659346293.404000	3.656565	1.432518	5.238093
3659346294.405000	3.656565	1.427718	5.220545
3659346295.403000	3.656565	1.427718	5.220545
3659346296.403000	3.656565	1.432518	5.238093
3659346297.403000	3.658959	1.427718	5.223963
3659346298.403000	3.656565	1.432518	5.238093
3659346299.404000	3.656565	1.432518	5.238093
3659346300.403000	3.656565	1.432518	5.238093
3659346301.403000	3.656565	1.427718	5.220545
3659346302.403000	3.656565	1.432518	5.238093
3659346303.404000	3.656565	1.432518	5.238093
3659346304.404000	3.656565	1.427718	5.220545
3659346305.405000	3.654171	1.432518	5.234664
3659346306.404000	3.654171	1.427718	5.217128
3659346307.403000	3.656565	1.427718	5.220545
3659346308.404000	3.654171	1.432518	5.234664
3659346309.403000	3.656565	1.432518	5.238093
3659346310.403000	3.654171	1.427718	5.217128
3659346311.405000	3.656565	1.427718	5.220545
3659346312.403000	3.656565	1.432518	5.238093
3659346313.403000	3.654171	1.427718	5.217128
3659346314.404000	3.654171	1.427718	5.217128
3659346315.403000	3.656565	1.427718	5.220545
3659346316.404000	3.654171	1.427718	5.217128
3659346317.404000	3.654171	1.432518	5.234664
3659346318.403000	3.656565	1.432518	5.238093
3659346319.402000	3.656565	1.427718	5.220545
3659346320.403000	3.654171	1.432518	5.234664
3659346321.404000	3.654171	1.432518	5.234664
3659346322.404000	3.656565	1.427718	5.220545
3659346323.403000	3.654171	1.427718	5.217128
3659346324.404000	3.654171	1.427718	5.217128
3659346325.405000	3.654171	1.427718	5.217128
3659346326.403000	3.651777	1.427718	5.213710
3659346327.403000	3.654171	1.427718	5.217128
3659346328.402000	3.654171	1.427718	5.217128
3659346329.404000	3.651777	1.427718	5.213710
3659346330.404000	3.654171	1.427718	5.217128
3659346331.404000	3.654171	1.427718	5.217128
3659346332.404000	3.651777	1.427718	5.213710
3659346333.404000	3.654171	1.427718	5.217128
3659346334.404000	3.654171	1.427718	5.217128
3659346335.403000	3.654171	1.432518	5.234664
3659346336.403000	3.651777	1.427718	5.213710
3659346337.404000	3.654171	1.427718	5.217128
3659346338.405000	3.654171	1.427718	5.217128
3659346339.404000	3.651777	1.427718	5.213710
3659346340.403000	3.651777	1.432518	5.231235
3659346341.403000	3.654171	1.427718	5.217128
3659346342.402000	3.651777	1.427718	5.213710
3659346343.403000	3.654171	1.427718	5.217128
3659346344.404000	3.651777	1.427718	5.213710
3659346345.402000	3.651777	1.427718	5.213710
3659346346.405000	3.654171	1.427718	5.217128
3659346347.403000	3.651777	1.427718	5.213710
3659346348.404000	3.651777	1.427718	5.213710
3659346349.404000	3.651777	1.427718	5.213710
3659346350.404000	3.651777	1.427718	5.213710
3659346351.403000	3.651777	1.427718	5.213710
3659346352.404000	3.651777	1.427718	5.213710
3659346353.404000	3.651777	1.427718	5.213710
3659346354.404000	3.651777	1.427718	5.213710
3659346355.402000	3.651777	1.427718	5.213710
3659346356.403000	3.654171	1.427718	5.217128
3659346357.404000	3.649383	1.427718	5.210292
3659346358.403000	3.651777	1.427718	5.213710
3659346359.404000	3.651777	1.427718	5.213710
3659346360.404000	3.649383	1.427718	5.210292
3659346361.404000	3.649383	1.427718	5.210292
3659346362.404000	3.651777	1.427718	5.213710
3659346363.404000	3.651777	1.427718	5.213710
3659346364.405000	3.649383	1.427718	5.210292
3659346365.404000	3.651777	1.427718	5.213710
3659346366.403000	3.649383	1.427718	5.210292
3659346367.402000	3.651777	1.427718	5.213710
3659346368.403000	3.649383	1.427718	5.210292
3659346369.404000	3.649383	1.427718	5.210292
3659346370.404000	3.649383	1.427718	5.210292
3659346371.402000	3.649383	1.427718	5.210292
3659346372.404000	3.649383	1.427718	5.210292
3659346373.404000	3.649383	1.427718	5.210292
3659346374.403000	3.649383	1.427718	5.210292
3659346375.403000	3.649383	1.427718	5.210292
3659346376.403000	3.649383	1.427718	5.210292
3659346377.403000	3.649383	1.427718	5.210292
3659346378.403000	3.649383	1.427718	5.210292
3659346379.404000	3.649383	1.427718	5.210292
3659346380.404000	3.646990	1.427718	5.206874
3659346381.405000	3.649383	1.427718	5.210292
3659346382.404000	3.649383	1.427718	5.210292
3659346383.403000	3.649383	1.427718	5.210292
3659346384.403000	3.649383	1.427718	5.210292
3659346385.404000	3.649383	1.422919	5.192778
3659346386.403000	3.649383	1.427718	5.210292
3659346387.405000	3.649383	1.427718	5.210292
3659346388.405000	3.649383	1.427718	5.210292
3659346389.405000	3.649383	1.427718	5.210292
3659346390.405000	3.646990	1.427718	5.206874
3659346391.404000	3.649383	1.427718	5.210292
3659346392.404000	3.646990	1.427718	5.206874
3659346393.403000	3.649383	1.427718	5.210292
3659346394.404000	3.649383	1.427718	5.210292
3659346395.405000	3.649383	1.422919	5.192778
3659346396.405000	3.646990	1.427718	5.206874
3659346397.405000	3.646990	1.427718	5.206874
3659346398.402000	3.646990	1.427718	5.206874
3659346399.404000	3.649383	1.427718	5.210292
3659346400.403000	3.646990	1.422919	5.189372
3659346401.404000	3.646990	1.427718	5.206874
3659346402.403000	3.646990	1.427718	5.206874
3659346403.403000	3.646990	1.427718	5.206874
3659346404.405000	3.646990	1.427718	5.206874
3659346405.405000	3.646990	1.427718	5.206874
3659346406.403000	3.646990	1.427718	5.206874
3659346407.403000	3.646990	1.427718	5.206874
3659346408.405000	3.646990	1.427718	5.206874
3659346409.403000	3.646990	1.427718	5.206874
3659346410.404000	3.644596	1.427718	5.203457
3659346411.403000	3.646990	1.422919	5.189372
3659346412.404000	3.646990	1.427718	5.206874
3659346413.403000	3.646990	1.427718	5.206874
3659346414.403000	3.646990	1.427718	5.206874
3659346415.402000	3.644596	1.427718	5.203457
3659346416.404000	3.644596	1.427718	5.203457
3659346417.404000	3.646990	1.427718	5.206874
3659346418.405000	3.644596	1.422919	5.185966
3659346419.402000	3.646990	1.427718	5.206874
3659346420.404000	3.644596	1.427718	5.203457
3659346421.403000	3.644596	1.427718	5.203457
3659346422.405000	3.646990	1.427718	5.206874
3659346423.405000	3.644596	1.427718	5.203457
3659346424.403000	3.644596	1.427718	5.203457
3659346425.403000	3.644596	1.427718	5.203457
3659346426.405000	3.646990	1.427718	5.206874
3659346427.403000	3.644596	1.422919	5.185966
3659346428.405000	3.644596	1.427718	5.203457
3659346429.404000	3.644596	1.427718	5.203457
3659346430.402000	3.642202	1.427718	5.200039
3659346431.403000	3.644596	1.427718	5.203457
3659346432.403000	3.644596	1.427718	5.203457
3659346433.403000	3.644596	1.427718	5.203457
3659346434.404000	3.644596	1.422919	5.185966
3659346435.403000	3.644596	1.427718	5.203457
3659346436.404000	3.644596	1.422919	5.185966
3659346437.402000	3.644596	1.427718	5.203457
3659346438.402000	3.644596	1.422919	5.185966
3659346439.402000	3.644596	1.427718	5.203457
3659346440.403000	3.642202	1.422919	5.182560
